ticker,name,sector,close,chg1d,long_score,fade_score,trend,respect_profile,rsi,pctb,bandwidth,atr_pct,relvol,pos52,vs_sma20,vs_sma50,vs_sma200,macd_hist,support_level,support_dist_atr,support_rate,support_n,support_base,support_score,resist_level,resist_dist_atr,resist_base,resist_rate,resist_n,resist_score,long_raw,fade_raw,rs_1m,rs_3m,weekly_trend,vol_confirm,broken_level,broken_rate,broken_n,broken_dist_atr,broken_base,sma20_sup_rate,sma20_sup_base,sma20_sup_n,sma20_res_rate,sma20_res_base,sma20_res_n,sma50_sup_rate,sma50_sup_base,sma50_sup_n,sma50_res_rate,sma50_res_base,sma50_res_n,sma100_sup_rate,sma100_sup_base,sma100_sup_n,sma100_res_rate,sma100_res_base,sma100_res_n,sma200_sup_rate,sma200_sup_base,sma200_sup_n,sma200_res_rate,sma200_res_base,sma200_res_n,bb_lower_sup_rate,bb_lower_sup_base,bb_lower_sup_n,bb_upper_res_rate,bb_upper_res_base,bb_upper_res_n
IP,International Paper,Materials,35.1100,-0.0165,11.4664,8.0000,Mixed,,41.2752,0.3705,0.2247,0.0360,0.0760,0.3308,-0.0291,-0.0898,-0.0610,0.0696,,,,0,,0.0000,,,,,0,0.0000,11.4664,8.0000,-0.1504,-0.1203,Down,False,,,0,,,0.6495,0.6622,94,0.5558,0.7009,100,0.5746,0.6622,65,0.5634,0.7009,56,0.5317,0.6622,48,0.7054,0.7009,34,0.6086,0.6622,25,0.5658,0.7009,31,0.6977,0.6744,83,0.7428,0.7051,90
CTSH,Cognizant,Information Technology,57.4800,-0.0281,11.4664,17.0000,Down,SMA100 74% vs 55% (n=37),42.7126,0.0499,0.1480,0.0375,0.0931,0.4240,-0.0666,0.0128,-0.0600,-0.8283,,,,0,,0.0000,,,,,0,0.0000,11.4664,17.0000,-0.0818,0.3478,Mixed,False,,,0,,,0.6377,0.5540,92,0.6496,0.6897,88,0.5618,0.5540,48,0.6034,0.6897,42,0.7370,0.5540,37,0.6175,0.6897,28,0.5635,0.5540,23,0.5729,0.6897,27,0.6376,0.5965,86,0.6695,0.6426,79
NKE,"Nike, Inc.",Consumer Discretionary,35.6700,-0.0105,10.9015,20.0000,Down,SMA100 83% vs 60% (n=35) | SMA200 82% vs 60% (n=27),35.2652,0.1774,0.1239,0.0269,0.1875,0.0082,-0.0400,-0.0985,-0.2681,-0.0023,,,,0,,0.0000,,,,,0,0.0000,10.9015,20.0000,-0.0897,-0.1645,Down,False,,,0,,,0.5691,0.5842,95,0.6349,0.5984,99,0.4703,0.5842,52,0.7485,0.5984,66,0.3909,0.5842,25,0.8306,0.5984,35,0.3168,0.5842,16,0.8191,0.5984,27,0.5259,0.5955,88,0.7649,0.7235,73
DOW,Dow Inc.,Materials,29.0300,0.0133,10.7733,20.0000,Down,,45.1637,0.2891,0.0978,0.0328,0.1108,0.4223,-0.0206,-0.0304,-0.0708,-0.1109,,,,0,,0.0000,,,,,0,0.0000,10.7733,20.0000,-0.0719,-0.0479,Down,False,,,0,,,0.6753,0.6314,96,0.5709,0.6282,102,0.6795,0.6314,63,0.6593,0.6282,62,0.6717,0.6314,34,0.6621,0.6282,30,0.6842,0.6314,26,0.5913,0.6282,29,0.6820,0.6633,82,0.7200,0.6711,90
IBM,IBM,Information Technology,226.2200,-0.0281,10.6751,17.0000,Down,SMA200 68% vs 58% (n=17),41.9833,0.0927,0.0984,0.0323,0.2380,0.2150,-0.0401,-0.0145,-0.1148,-1.1371,,,,0,,0.0000,,,,,0,0.0000,10.6751,17.0000,-0.0268,-0.1810,Mixed,False,,,0,,,0.6411,0.6940,83,0.6035,0.5784,86,0.6625,0.6940,50,0.5386,0.5784,43,0.6783,0.6940,34,0.5092,0.5784,30,0.6819,0.6940,25,0.6816,0.5784,17,0.7586,0.6629,72,0.4905,0.5220,92
TYL,Tyler Technologies,Information Technology,326.6300,-0.0177,10.5213,36.0317,Down,SMA100 73% vs 60% (n=42),40.9417,0.1136,0.1932,0.0395,0.0332,0.2085,-0.0747,-0.0201,-0.0671,-4.6127,,,,0,,0.0000,SMA100,0.4992,0.6044,0.7265,42,40.7094,10.5213,36.0317,-0.0879,0.0945,Mixed,False,,,0,,,0.5511,0.6545,106,0.6675,0.6044,103,0.5973,0.6545,64,0.6574,0.6044,59,0.6358,0.6545,30,0.7265,0.6044,42,0.5062,0.6545,15,0.6967,0.6044,21,0.7501,0.6893,85,0.7420,0.7023,82
COST,Costco,Consumer Staples,904.6400,-0.0001,10.4917,20.0000,Down,SMA100 67% vs 52% (n=35),41.6944,0.3493,0.0825,0.0150,0.1951,0.2527,-0.0124,-0.0327,-0.0558,-0.2513,,,,0,,0.0000,,,,,0,0.0000,10.4917,20.0000,-0.0747,-0.1046,Down,False,,,0,,,0.7394,0.7150,104,0.5677,0.5236,86,0.6696,0.7150,63,0.5553,0.5236,61,0.7039,0.7150,37,0.6691,0.5236,35,0.5960,0.7150,31,0.5665,0.5236,35,0.6721,0.6836,70,0.6100,0.5684,103
SYK,Stryker Corporation,Health Care,273.2400,-0.0006,10.4185,20.0000,Down,,30.4490,0.2647,0.2924,0.0325,0.0943,0.0509,-0.0688,-0.1390,-0.1768,-0.7878,,,,0,,0.0000,,,,,0,0.0000,10.4185,20.0000,-0.1724,-0.1740,Down,False,,,0,,,0.6716,0.7158,103,0.5303,0.6853,103,0.6600,0.7158,67,0.5652,0.6853,61,0.6767,0.7158,49,0.6162,0.6853,54,0.6986,0.7158,23,0.7658,0.6853,27,0.6788,0.6656,78,0.6046,0.6502,83
VRSK,Verisk Analytics,Industrials,171.5600,-0.0014,10.4056,20.0000,Down,,38.3704,0.1543,0.1649,0.0347,0.2866,0.1719,-0.0570,-0.0864,-0.1006,-1.0416,,,,0,,0.0000,,,,,0,0.0000,10.4056,20.0000,-0.0984,-0.0921,Down,False,,,0,,,0.6345,0.6759,109,0.6530,0.6723,92,0.6877,0.6759,61,0.5837,0.6723,52,0.7141,0.6759,53,0.6375,0.6723,41,0.6425,0.6759,22,0.7076,0.6723,21,0.6858,0.6655,83,0.6896,0.6271,91
EQT,EQT Corporation,Energy,50.8000,-0.0051,10.3705,17.0000,Down,,36.5225,0.1817,0.1538,0.0273,0.0775,0.1502,-0.0489,-0.0388,-0.0846,-0.4813,,,,0,,0.0000,,,,,0,0.0000,10.3705,17.0000,-0.0615,-0.0575,Mixed,False,,,0,,,0.6328,0.6517,106,0.5951,0.5668,104,0.7170,0.6517,61,0.5244,0.5668,48,0.6938,0.6517,43,0.5935,0.5668,47,0.7191,0.6517,33,0.6215,0.5668,27,0.7129,0.6860,77,0.6843,0.6607,89
OTIS,Otis Worldwide,Industrials,67.5050,-0.0119,10.1134,20.0000,Down,,40.2380,0.1402,0.0891,0.0222,0.0630,0.0348,-0.0320,-0.0519,-0.1352,-0.1897,,,,0,,0.0000,,,,,0,0.0000,10.1134,20.0000,-0.0708,-0.1123,Down,False,,,0,,,0.6667,0.6682,108,0.6066,0.6730,101,0.6329,0.6682,65,0.6407,0.6730,72,0.6807,0.6682,44,0.6489,0.6730,51,0.7174,0.6682,29,0.5707,0.6730,27,0.7426,0.7006,90,0.7882,0.7186,91
COIN,Coinbase,Financials,196.3000,-0.0092,10.0000,8.9163,Mixed,,57.8454,0.7835,0.2352,0.0599,0.1887,0.2174,0.0667,0.1568,0.0453,1.5485,,,,0,,0.0000,,,,,0,0.0000,10.0000,8.9163,0.0461,0.3315,Up,False,,,0,,,0.4954,0.6466,86,0.6795,0.5970,104,0.4926,0.6466,52,0.6868,0.5970,65,0.7414,0.6466,44,0.4753,0.5970,41,0.6494,0.6466,20,0.5755,0.5970,21,0.6444,0.6383,76,0.6445,0.6408,76
LDOS,Leidos,Industrials,125.0295,0.0027,9.9340,30.1427,Down,SMA200 69% vs 55% (n=21) | SMA50 68% vs 55% (n=51),40.2197,0.1479,0.1445,0.0305,0.0880,0.2526,-0.0509,-0.0242,-0.1582,-1.1676,,,,0,,0.0000,SMA50,-0.8115,0.5542,0.6767,51,28.1127,9.9340,30.1427,-0.0998,0.1550,Mixed,False,,,0,,,0.6791,0.7080,90,0.6367,0.5542,89,0.6242,0.7080,47,0.6767,0.5542,51,0.6720,0.7080,27,0.5265,0.5542,23,0.4733,0.7080,21,0.6887,0.5542,21,0.6490,0.6300,80,0.5851,0.5847,94
VMC,Vulcan Materials Company,Materials,244.5800,0.0007,9.8508,20.0000,Down,,33.7863,0.2414,0.1683,0.0263,0.0993,0.0440,-0.0435,-0.0954,-0.1415,-0.3898,,,,0,,0.0000,,,,,0,0.0000,9.8508,20.0000,-0.1196,-0.2500,Down,False,,,0,,,0.6445,0.7241,106,0.6155,0.6364,96,0.5637,0.7241,65,0.7229,0.6364,59,0.5830,0.7241,49,0.6364,0.6364,44,0.6815,0.7241,34,0.6226,0.6364,29,0.6931,0.6902,88,0.6383,0.6596,91
GIS,General Mills,Consumer Staples,35.2700,-0.0154,9.8398,20.0000,Down,,35.6831,0.2153,0.2255,0.0303,0.1709,0.2373,-0.0642,-0.0654,-0.0802,-0.2926,,,,0,,0.0000,,,,,0,0.0000,9.8398,20.0000,-0.1161,-0.0323,Down,False,,,0,,,0.5837,0.5727,101,0.7019,0.7063,114,0.5395,0.5727,54,0.6975,0.7063,66,0.5866,0.5727,34,0.7169,0.7063,39,0.6371,0.5727,20,0.6014,0.7063,14,0.6954,0.6687,89,0.6981,0.7066,86
PSKY,Paramount Skydance Corporation,Communication Services,10.0350,0.0075,9.5553,17.0000,Down,,45.6077,0.1471,0.1419,0.0517,0.1075,0.2018,-0.0501,0.0327,-0.0520,-0.1414,,,,0,,0.0000,,,,,0,0.0000,9.5553,17.0000,-0.0579,0.0232,Up,False,,,0,,,0.5837,0.6351,98,0.6560,0.6948,110,0.5710,0.6351,67,0.6134,0.6948,69,0.6711,0.6351,43,0.6395,0.6948,41,0.5014,0.6351,25,0.7379,0.6948,35,0.6222,0.6225,90,0.7581,0.7138,71
BF-B,Brown–Forman,Consumer Staples,26.3700,0.0030,9.5550,35.0426,Mixed,SMA200 78% vs 65% (n=34) | SMA100 76% vs 65% (n=59),46.8969,0.4254,0.0785,0.0284,0.0618,0.4806,-0.0059,-0.0258,-0.0106,-0.0072,,,,0,,0.0000,SMA200,-0.3763,0.6464,0.7786,34,49.5030,9.5550,35.0426,-0.0809,-0.0908,Mixed,False,,,0,,,0.7041,0.6300,99,0.6415,0.6464,92,0.5776,0.6300,80,0.6172,0.6464,65,0.3827,0.6300,47,0.7553,0.6464,59,0.4114,0.6300,24,0.7786,0.6464,34,0.6288,0.6328,70,0.7344,0.6575,84
ZTS,Zoetis,Health Care,71.6450,0.0005,9.5113,20.0000,Down,SMA100 83% vs 70% (n=38) | SMA200 66% vs 56% (n=19),38.2379,0.1930,0.1128,0.0272,0.0769,0.0183,-0.0346,-0.0457,-0.2773,-0.2942,,,,0,,0.0000,,,,,0,0.0000,9.5113,20.0000,-0.0775,-0.1245,Down,False,,,0,,,0.6285,0.5622,103,0.6681,0.7037,96,0.6473,0.5622,52,0.7067,0.7037,58,0.4750,0.5622,26,0.8289,0.7037,38,0.6630,0.5622,19,0.6876,0.7037,19,0.6169,0.6308,86,0.7544,0.7248,86
VST,Vistra Corp.,Utilities,136.4500,-0.0110,9.3280,26.5697,Down,SMA20 67% vs 47% (n=88) | SMA100 66% vs 47% (n=43),39.8054,0.1786,0.1283,0.0325,0.1926,0.0502,-0.0412,-0.0631,-0.1213,-0.5366,,,,0,,0.0000,SMA20,-1.3208,0.4677,0.6725,88,11.9449,9.3280,26.5697,-0.0197,-0.2312,Down,False,,,0,,,0.6456,0.7700,103,0.6725,0.4677,88,0.6482,0.7700,64,0.5312,0.4677,56,0.5833,0.7700,39,0.6568,0.4677,43,0.6700,0.7700,20,0.6522,0.4677,28,0.7764,0.7550,63,0.6420,0.5842,104
DD,DuPont,Industrials,130.3750,-0.0039,9.3248,14.0000,Down,,45.0741,0.4694,0.1094,0.0223,0.0544,0.6061,-0.0033,-0.0408,-0.0439,0.4388,,,,0,,0.0000,,,,,0,0.0000,9.3248,14.0000,-0.0478,-0.0973,Down,False,,,0,,,0.6593,0.6314,106,0.5676,0.6230,92,0.6750,0.6314,59,0.6418,0.6230,70,0.6419,0.6314,42,0.5928,0.6230,39,0.6616,0.6314,24,0.4044,0.6230,17,0.8030,0.7082,73,0.6346,0.6206,85
COO,Cooper Companies (The),Health Care,55.9500,-0.0021,9.2735,20.0000,Down,,31.1096,0.3026,0.4970,0.0394,0.1936,0.1273,-0.0981,-0.1898,-0.2254,-0.3882,,,,0,,0.0000,,,,,0,0.0000,9.2735,20.0000,-0.2678,-0.2345,Down,False,,,0,,,0.6462,0.6089,105,0.6038,0.6840,85,0.5645,0.6089,57,0.6022,0.6840,57,0.6010,0.6089,30,0.6038,0.6840,32,0.6145,0.6089,26,0.6052,0.6840,22,0.5593,0.6055,79,0.7186,0.6600,79
CBRE,CBRE Group,Real Estate,136.8700,0.0034,9.2308,20.0000,Down,,40.7418,0.1695,0.1222,0.0313,0.2174,0.2887,-0.0404,-0.0561,-0.0630,-0.5650,,,,0,,0.0000,,,,,0,0.0000,9.2308,20.0000,-0.1051,-0.0255,Down,False,,,0,,,0.6797,0.6723,100,0.5378,0.6389,90,0.7066,0.6723,55,0.5096,0.6389,54,0.6422,0.6723,36,0.6323,0.6389,38,0.6445,0.6723,25,0.5822,0.6389,21,0.6892,0.6564,68,0.6302,0.5976,95
DECK,Deckers Brands,Consumer Discretionary,78.5600,-0.0004,9.2075,14.0000,Down,,35.6222,0.2422,0.1735,0.0321,0.1174,0.0265,-0.0447,-0.1398,-0.2303,0.2441,,,,0,,0.0000,,,,,0,0.0000,9.2075,14.0000,-0.1528,-0.3042,Down,False,,,0,,,0.6245,0.6129,96,0.6648,0.6266,84,0.6467,0.6129,57,0.5805,0.6266,52,0.6403,0.6129,42,0.5660,0.6266,34,0.6438,0.6129,20,0.6908,0.6266,17,0.6929,0.6285,79,0.5680,0.5705,81
PODD,Insulet Corporation,Health Care,135.5300,-0.0070,9.1748,20.0000,Down,SMA200 76% vs 62% (n=27),39.1080,0.1947,0.1430,0.0382,0.0652,0.0400,-0.0437,-0.0920,-0.3191,-0.0361,,,,0,,0.0000,,,,,0,0.0000,9.1748,20.0000,-0.0739,-0.1371,Down,False,,,0,,,0.6049,0.6230,96,0.6846,0.7353,104,0.6338,0.6230,52,0.7222,0.7353,61,0.7160,0.6230,33,0.5800,0.7353,39,0.7578,0.6230,27,0.5976,0.7353,21,0.6448,0.6437,107,0.7450,0.7138,75
BR,Broadridge Financial Solutions,Industrials,162.9800,-0.0029,9.0482,17.0000,Down,,40.9003,0.1748,0.1589,0.0268,0.0888,0.2894,-0.0517,-0.0171,-0.0487,-1.7545,,,,0,,0.0000,,,,,0,0.0000,9.0482,17.0000,-0.1217,0.1231,Mixed,False,,,0,,,0.6623,0.6441,92,0.5958,0.6500,91,0.7163,0.6441,68,0.5235,0.6500,64,0.7144,0.6441,43,0.5500,0.6500,28,0.6941,0.6441,17,0.7217,0.6500,19,0.7047,0.6791,85,0.6875,0.6554,90
DG,Dollar General,Consumer Staples,123.2400,0.0219,8.9098,20.0000,Down,,48.1097,0.3246,0.1133,0.0315,0.0976,0.4683,-0.0199,-0.0094,-0.0245,-0.7262,,,,0,,0.0000,,,,,0,0.0000,8.9098,20.0000,-0.0226,-0.0080,Down,False,,,0,,,0.6331,0.6449,98,0.6584,0.6359,91,0.7116,0.6449,46,0.7041,0.6359,55,0.6828,0.6449,32,0.5316,0.6359,29,0.7350,0.6449,24,0.5795,0.6359,28,0.6669,0.6709,84,0.6858,0.6939,89
ON,ON Semiconductor,Information Technology,72.0400,-0.0278,8.8592,14.0000,Down,,46.4434,0.4836,0.1225,0.0498,0.1235,0.3041,-0.0020,-0.0800,-0.0957,0.6355,,,,0,,0.0000,,,,,0,0.0000,8.8592,14.0000,-0.0044,-0.4250,Down,False,,,0,,,0.6330,0.7088,100,0.6275,0.5991,105,0.6405,0.7088,66,0.6894,0.5991,72,0.6868,0.7088,54,0.6061,0.5991,61,0.6368,0.7088,35,0.6836,0.5991,39,0.7716,0.6824,76,0.7051,0.6444,89
UBER,Uber,Industrials,69.8800,0.0066,8.6914,20.0000,Down,SMA200 73% vs 58% (n=28) | SMA100 71% vs 58% (n=40),38.9786,0.2164,0.1500,0.0290,0.1567,0.1246,-0.0425,-0.0480,-0.0716,-0.4248,,,,0,,0.0000,,,,,0,0.0000,8.6914,20.0000,-0.1330,-0.0787,Down,False,,,0,,,0.5897,0.7103,89,0.6569,0.5797,100,0.5913,0.7103,60,0.6155,0.5797,68,0.7076,0.7103,41,0.7118,0.5797,40,0.5406,0.7103,29,0.7287,0.5797,28,0.7331,0.6787,87,0.6707,0.6645,76
MSCI,MSCI,Financials,554.9300,-0.0014,8.6379,14.0000,Down,,47.0943,0.4126,0.0682,0.0227,0.2178,0.4042,-0.0060,-0.0222,-0.0254,0.6347,,,,0,,0.0000,,,,,0,0.0000,8.6379,14.0000,-0.0347,-0.0827,Down,False,,,0,,,0.5602,0.6242,104,0.6659,0.7306,104,0.6381,0.6242,72,0.6881,0.7306,70,0.6636,0.6242,51,0.5761,0.7306,41,0.4903,0.6242,48,0.7533,0.7306,49,0.7311,0.7003,86,0.7081,0.6921,79
CIEN,Ciena,Information Technology,352.6700,-0.0091,8.6339,14.0000,Down,,47.1060,0.5052,0.2696,0.0691,0.1106,0.4347,0.0014,-0.0680,-0.0868,4.0305,,,,0,,0.0000,,,,,0,0.0000,8.6339,14.0000,-0.0578,-0.2865,Down,False,,,0,,,0.6964,0.7348,95,0.5299,0.5248,83,0.6655,0.7348,47,0.6122,0.5248,37,0.6747,0.7348,30,0.5485,0.5248,29,0.5735,0.7348,36,0.5366,0.5248,26,0.7193,0.6966,68,0.5895,0.5460,93
SPGI,S&P Global,Financials,404.1500,-0.0058,8.5208,20.0000,Down,,40.1479,0.2071,0.1474,0.0251,0.1122,0.2844,-0.0432,-0.0445,-0.0490,-2.5481,,,,0,,0.0000,,,,,0,0.0000,8.5208,20.0000,-0.0757,0.0167,Down,False,,,0,,,0.7112,0.7036,104,0.5859,0.6223,89,0.6302,0.7036,56,0.6998,0.6223,51,0.7239,0.7036,51,0.4997,0.6223,37,0.6615,0.7036,32,0.5642,0.6223,27,0.7077,0.6857,79,0.6444,0.6270,93
NOC,Northrop Grumman,Industrials,516.2950,0.0036,8.4371,20.0000,Down,,39.2638,0.2229,0.0744,0.0225,0.0608,0.1359,-0.0206,-0.0445,-0.1335,-0.3054,,,,0,,0.0000,,,,,0,0.0000,8.4371,20.0000,-0.0617,-0.0163,Down,False,,,0,,,0.6297,0.6964,110,0.5814,0.6398,95,0.6808,0.6964,75,0.5085,0.6398,62,0.6259,0.6964,34,0.6347,0.6398,41,0.5995,0.6964,24,0.5392,0.6398,23,0.7147,0.7222,77,0.6690,0.6455,103
HON,Honeywell Technologies,Industrials,211.5600,-0.0048,8.4274,14.0000,Down,,47.7134,0.6184,0.1054,0.0222,0.0601,0.2823,0.0125,-0.0543,-0.0741,1.5493,,,,0,,0.0000,,,,,0,0.0000,8.4274,14.0000,-0.0209,-0.1577,Down,False,,,0,,,0.6748,0.6327,102,0.6022,0.6051,98,0.5569,0.6327,58,0.5797,0.6051,64,0.6706,0.6327,46,0.6440,0.6051,51,0.6706,0.6327,46,0.4493,0.6051,37,0.7314,0.6586,83,0.6875,0.6406,87
XYL,Xylem Inc.,Industrials,106.2325,-0.0222,8.1881,14.0000,Down,,37.7888,0.2538,0.0734,0.0247,0.4435,0.0367,-0.0181,-0.0720,-0.1252,0.3067,,,,0,,0.0000,,,,,0,0.0000,8.1881,14.0000,-0.0720,-0.0956,Down,False,,,0,,,0.5960,0.6988,98,0.6948,0.6207,96,0.5759,0.6988,46,0.6273,0.6207,43,0.5656,0.6988,31,0.6305,0.6207,38,0.6265,0.6988,26,0.6868,0.6207,20,0.6857,0.6497,80,0.6701,0.6634,88
TSN,Tyson Foods,Consumer Staples,51.6750,0.0061,8.1461,14.0000,Down,SMA200 82% vs 68% (n=26),37.3324,0.2619,0.1120,0.0243,0.0766,0.1459,-0.0267,-0.0742,-0.1284,0.0024,,,,0,,0.0000,,,,,0,0.0000,8.1461,14.0000,-0.1047,-0.1452,Down,False,,,0,,,0.6181,0.6198,89,0.6249,0.6837,98,0.5561,0.6198,58,0.6456,0.6837,56,0.5120,0.6198,36,0.7274,0.6837,41,0.5392,0.6198,21,0.8245,0.6837,26,0.7235,0.6667,84,0.6730,0.6288,77
CEG,Constellation Energy,Utilities,259.7500,-0.0157,8.1265,22.0989,Down,SMA200 72% vs 48% (n=14) | SMA50 60% vs 48% (n=58),41.3509,0.2065,0.1998,0.0370,0.0766,0.1728,-0.0587,-0.0428,-0.1059,-2.9251,,,,0,,0.0000,SMA50,-1.2075,0.4839,0.5957,58,10.9068,8.1265,22.0989,-0.0560,-0.0766,Mixed,False,,,0,,,0.6918,0.6983,94,0.5161,0.4839,85,0.6299,0.6983,56,0.5957,0.4839,58,0.7655,0.6983,31,0.5624,0.4839,35,0.5862,0.6983,11,0.7186,0.4839,14,0.7433,0.7073,59,0.5667,0.6006,92
MCHP,Microchip Technology,Information Technology,73.9200,-0.0213,7.9560,14.0000,Down,SMA100 81% vs 62% (n=46),49.0999,0.6474,0.0836,0.0368,0.0975,0.4635,0.0123,-0.0289,-0.0493,0.5503,,,,0,,0.0000,,,,,0,0.0000,7.9560,14.0000,-0.0098,-0.2433,Down,False,,,0,,,0.5732,0.6463,86,0.6498,0.6197,106,0.5598,0.6463,56,0.6788,0.6197,63,0.6042,0.6463,40,0.8096,0.6197,46,0.6915,0.6463,33,0.6611,0.6197,30,0.7416,0.6596,98,0.7215,0.6928,83
ECHO,EchoStar,Communication Services,92.4800,-0.0026,7.9213,11.9000,Down,,52.6968,0.6373,0.1391,0.0318,0.0946,0.3279,0.0191,0.0298,-0.1513,0.3438,,,,0,,0.0000,,,,,0,0.0000,7.9213,11.9000,0.0780,-0.1213,Up,False,,,0,,,0.6009,0.7202,84,0.5745,0.5702,87,0.6271,0.7202,58,0.6326,0.5702,66,0.7473,0.7202,40,0.5840,0.5702,41,0.5166,0.7202,19,0.6647,0.5702,22,0.7152,0.6970,81,0.6108,0.6326,82
GNRC,Generac,Industrials,196.2660,-0.0158,7.7037,14.0000,Down,SMA100 76% vs 58% (n=37) | SMA200 73% vs 58% (n=24),49.8421,0.6551,0.2242,0.0555,0.1227,0.3803,0.0348,-0.0269,-0.0697,3.0718,,,,0,,0.0000,,,,,0,0.0000,7.7037,14.0000,-0.0418,-0.3567,Down,False,,,0,,,0.6328,0.5787,85,0.6773,0.6431,81,0.6263,0.5787,46,0.5777,0.6431,42,0.7638,0.5787,37,0.6393,0.6431,36,0.7255,0.5787,24,0.5397,0.6431,23,0.6339,0.6107,74,0.5563,0.5978,74
ULTA,Ulta Beauty,Consumer Discretionary,546.5000,0.0049,7.6735,17.0000,Down,,53.3162,0.5556,0.0721,0.0308,0.0591,0.3792,0.0040,0.0403,-0.0196,-1.2064,,,,0,,0.0000,,,,,0,0.0000,7.6735,17.0000,0.0084,0.0937,Up,False,,,0,,,0.6586,0.6286,97,0.6309,0.5754,90,0.5618,0.6286,61,0.5983,0.5754,55,0.7055,0.6286,35,0.5206,0.5754,35,0.5214,0.6286,20,0.6376,0.5754,20,0.6823,0.6573,79,0.6437,0.6095,93
YUM,Yum! Brands,Consumer Discretionary,139.3900,-0.0088,7.5534,20.0000,Down,SMA100 65% vs 55% (n=59) | SMA200 65% vs 55% (n=44),40.7695,0.2382,0.1599,0.0275,0.1615,0.1465,-0.0419,-0.0562,-0.0886,-0.6213,,,,0,,0.0000,,,,,0,0.0000,7.5534,20.0000,-0.1156,-0.1319,Down,False,,,0,,,0.6067,0.6842,106,0.5999,0.5460,108,0.6355,0.6842,90,0.6228,0.5460,83,0.6049,0.6842,65,0.6537,0.5460,59,0.5942,0.6842,41,0.6497,0.5460,44,0.7839,0.7249,89,0.7340,0.6991,87
LUV,Southwest Airlines,Industrials,40.8650,-0.0043,7.4845,17.8988,Down,SMA100 78% vs 61% (n=53),50.4868,0.8170,0.1075,0.0287,0.1308,0.4728,0.0341,-0.0470,-0.0506,0.5073,,,,0,,0.0000,,,,,0,0.0000,7.4845,17.8988,0.0026,-0.2414,Down,False,,,0,,,0.6313,0.6244,95,0.5898,0.6103,90,0.5000,0.6244,57,0.6529,0.6103,61,0.5648,0.6244,50,0.7797,0.6103,53,0.6700,0.6244,46,0.5581,0.6103,38,0.6526,0.6181,81,0.6703,0.6632,85
HSY,Hershey Company (The),Consumer Staples,169.6450,0.0071,7.3572,20.0000,Down,SMA50 71% vs 57% (n=63) | SMA100 69% vs 57% (n=43),39.3035,0.2668,0.1022,0.0208,0.0578,0.1636,-0.0238,-0.0414,-0.1033,-0.5198,,,,0,,0.0000,,,,,0,0.0000,7.3572,20.0000,-0.1128,-0.1133,Down,False,,,0,,,0.6761,0.5707,97,0.5673,0.6893,89,0.7057,0.5707,63,0.5785,0.6893,63,0.6869,0.5707,43,0.5480,0.6893,43,0.6220,0.5707,27,0.6123,0.6893,25,0.6388,0.6429,83,0.6704,0.5894,92
HUBB,Hubbell Incorporated,Industrials,463.1750,-0.0011,7.1968,15.9038,Down,SMA200 84% vs 66% (n=23),51.3328,0.7571,0.0785,0.0266,0.1144,0.3937,0.0202,-0.0223,-0.0443,2.8362,,,,0,,0.0000,,,,,0,0.0000,7.1968,15.9038,-0.0018,-0.1792,Down,False,,,0,,,0.6296,0.6560,105,0.5153,0.6085,90,0.6511,0.6560,63,0.5860,0.6085,65,0.6659,0.6560,54,0.5803,0.6085,45,0.8379,0.6560,23,0.4102,0.6085,19,0.7352,0.7049,76,0.6471,0.5739,100
NXPI,NXP Semiconductors,Information Technology,231.9400,-0.0149,7.1249,38.7841,Down,SMA50 72% vs 59% (n=69) | BB lower 81% vs 69% (n=90),51.5445,0.8227,0.0798,0.0327,0.1446,0.3310,0.0257,-0.0198,-0.0468,2.1061,,,,0,,0.0000,SMA50,-0.6164,0.5895,0.7172,69,37.6283,7.1249,38.7841,0.0415,-0.2551,Down,False,,,0,,,0.6477,0.7236,107,0.6103,0.5895,108,0.6273,0.7236,58,0.7172,0.5895,69,0.5935,0.7236,43,0.6034,0.5895,43,0.6298,0.7236,26,0.5620,0.5895,34,0.8061,0.6925,90,0.6489,0.6887,85
STE,Steris,Health Care,210.9750,0.0047,6.8078,20.0000,Down,,37.9283,0.3087,0.1849,0.0223,0.0797,0.2324,-0.0354,-0.0587,-0.0771,-0.9330,,,,0,,0.0000,,,,,0,0.0000,6.8078,20.0000,-0.1163,-0.0259,Down,False,,,0,,,0.5593,0.6595,108,0.6376,0.7379,101,0.6850,0.6595,67,0.5659,0.7379,56,0.7207,0.6595,51,0.6307,0.7379,53,0.6389,0.6595,33,0.5986,0.7379,31,0.6895,0.6852,87,0.6590,0.6623,85
ADSK,Autodesk,Information Technology,214.1300,-0.0139,6.6453,20.0000,Down,,39.4564,0.2940,0.3287,0.0407,0.1241,0.2033,-0.0677,-0.0836,-0.1156,-1.2714,,,,0,,0.0000,,,,,0,0.0000,6.6453,20.0000,-0.1643,0.0643,Down,False,,,0,,,0.5259,0.6087,90,0.5948,0.7156,100,0.4989,0.6087,57,0.6552,0.7156,66,0.6263,0.6087,43,0.5793,0.7156,51,0.6770,0.6087,38,0.5180,0.7156,44,0.6670,0.6732,78,0.6481,0.6556,88
